15-MAR-1973,HAL-748,VT-EAU,Indian Airlines,3+ 1,near Hyderabad-Be...,, ,A1
19-MAR-1973,Douglas C-54D (DC-4),XV-NUI,Air Vietnam,58,near Buon Me Thuo...,, ,C1
22-MAR-1973,Curtiss C-46A,CP-969,Air Bolivia,,Cerro Picon,, ,A1
26-MAR-1973,DHC-6 Twin Otter 100,N7705,Air Central,1,Champaign-Wi...,, ,A1
29-MAR-1973,Morane Saulnier (FMA) MS.760 Paris,E-213,Argentine AF,2,Villa Reynol...,, ,A1
29-MAR-1973,Morane Saulnier (FMA) MS.760 Paris,E-217,Argentine AF,2,Villa Reynol...,, ,A1
31-MAR-1973,Douglas DC-3D,6169,Portuguese AF,0,Cuito Canaval,, ,C1
03-APR-1973,Lockheed L-1049 Super Constellation,N6906C,Aircraft Airframe Inc,0,"Miami, FL",,,A1
06-APR-1973,Curtiss C-46R-1,CP-801,Frigorificos Movima,,,, ,A1
10-APR-1973,Vickers 952 Vanguard,G-AXOP,Invicta Int. Airways,108,near Basel/Mulhou...,,,A1
12-APR-1973,Convair CV-990-30A-5 Coronado,N711NA,NASA,11,near Mountain Vie...,, ,A1
12-APR-1973,Lockheed P-3C Orion,157332,US Navy,5,near Moffett Fiel...,, ,A1
13-APR-1973,Rockwell Sabreliner 60,N743R,Continental Air Lines,2,Montrose Cou...,, ,A1
15-APR-1973,Howard Super Ventura,N175S,Pioneer Ventura Aviation,3,"Chiriguaná, ...",, ,A1
17-APR-1973,Vickers 735 Viscount,YI-ACL,Iraqi Airways,0,Mosul Airpor...,,,A1
18-APR-1973,DHC-6 Twin Otter 100,YA-GAT,Bakhtar Afghan,4,Bamiyan Airp...,, ,A1
18-APR-1973,Nord 2501D Noratlas,9XR-KH,Portalia,0,Djibouti Air...,, ,A1
18-APR-1973,Nord 2501D Noratlas,4X-FAO/072,Israeli AF,0,unknown,, ,A1
19-APR-1973,Antonov 24B,SP-LTN,LOT,,near Rzeszów,, ,A1
24-APR-1973,Tupolev 104B,CCCP-42505,Aeroflot / Northern,2,near Leningrad-Sh...,,,H1
25-APR-1973,Curtiss C-46,HI-201,Aeromar,0,near Punta Caucedo,, ,A1
30-APR-1973,Lisunov Li-2T,CCCP-04244,Aeroflot / Yakutsk,0,near North Pole,, ,A1
30-APR-1973,Curtiss C-46A,HK-791,L.A. Orientales,0,Leticia,, ,A1
30-APR-1973,Antonov 24 ?, ,South Yemen AF,25,with South Y...,, ,A1
01-MAY-1973,Douglas DC-7BF,HK-1300,"Aeronorte Colombia - Aerovias del Norte, opf. Aerocosta Colombia",0,Miami Intern...,,,U1
01-MAY-1973,HAL-748,VT-DXH,Indian Airlines,0,Hyderabad-Be...,, ,A2
02-MAY-1973,Nord 2502F Noratlas,6411,Portuguese AF,11,Mueda Airpor...,, ,A1
02-MAY-1973,Douglas C-47A (DC-3),VT-AYH,Indian Airlines,0,Bhavnagar Ai...,, ,A2
04-MAY-1973,Douglas DC-3, ,Air Cambodge,3,Kampot Airpo...,, ,C1
04-MAY-1973,Learjet 24,PT-CXK,Líder Táxi Aéreo,3,Rio de Janei...,, ,A1
04-MAY-1973,Howard 350,N45CK,Clarks Aerial Service,2,near Union Spring...,, ,A1
06-MAY-1973,Lockheed 18 Lodestar,N620S,Karol Investment Corp.,2,near Chub Cay Air...,, ,A1
07-MAY-1973,Tupolev 154,CCCP-85030,Aeroflot / Moscow,0,Moskva-Vnuko...,, ,A1
10-MAY-1973,Curtiss C-46A,N446M,private,0,near Ellington AF...,,,A1
10-MAY-1973,Douglas DC-8-33,HS-TGU,Thai Airways International,0+ 1,Kathmandu-Tr...,,,A1
11-MAY-1973,Ilyushin 18B,CCCP-75687,Aeroflot / Azerbaijan,63,near Semipalatinsk,, ,A1
15-MAY-1973,Vickers 827 Viscount,PP-SRD,VASP,0,Salvador-Doi...,,,A1
18-MAY-1973,Tupolev 104B,CCCP-42411,Aeroflot / East Siberia,82,near Chita,, ,H1
18-MAY-1973,Convair CV-580, ,AVENSA,0,,, ,H2
19-MAY-1973,Douglas C-47A (DC-3),XW-TDM,Cambodia Air Commercial,11,near Svay Rieng A...,, ,C1
25-MAY-1973,Tupolev 104, ,Aeroflot,,Southern Sib...,, ,H2
28-MAY-1973,Fokker F-27 Friendship 200,AP-AUW,PIA,0,Lyallpur,, ,A1
29-MAY-1973,Douglas C-47A (DC-3),CF-QBB,Air Gaspé,4,"near Rimouski, QC",, ,A1
30-MAY-1973,Lockheed L-188A Electra,HK-1274,SAM Colombia,0,Buenos Aires...,, ,H2
31-MAY-1973,Boeing 737-2A8,VT-EAM,Indian Airlines,48,near Delhi-Indira...,, ,A1
??-MAY-1973,DHC-4A Caribou,802,Oman AF,,,, ,A1
??-MAY-1973,BN-2A Islander,TR-LOC,Air Gabon,,,, ,U1
01-JUN-1973,SE-210 Caravelle VIN,PP-PDX,Cruzeiro do Sul,23,São Luíz-Mar...,, ,A1
01-JUN-1973,Douglas DC-3-313,HI-117,Aerovias Quisqueyana,,Santiago,,,U1
03-JUN-1973,Tupolev 144S,CCCP-77102,Tupolev,6+ 8,Goussainville,,,A1
07-JUN-1973,Vickers 785D Viscount,HK-1061,Aerolíneas TAO,0,Bogotá-Eldor...,,,A1
09-JUN-1973,Boeing 707-327C,PP-VLJ,Varig,2,Rio de Janei...,, ,A1
09-JUN-1973,Lockheed L-1049H Super Constellatio,N173W,Aircraft Specialties,3,near Casey Airpor...,, ,A1
09-JUN-1973,Consolidated PBY-5A Catalina,HK-1020,Lineas Aéreas Interiores de Catalina,1,near Villavicenci...,, ,A1
10-JUN-1973,Convair CV-440,N999JZ,Air Cambodge,0,Phnom Penh-P...,, ,O1
10-JUN-1973,DHC-6 Twin Otter, ,Royal Nepal Airlines,0,Bihar,, ,H2
17-JUN-1973,Convair CV-240-0,CX-BHS,ARCO,0,Colonia Airp...,, ,A1
18-JUN-1973,Learjet 24B,D-IHLZ,private ,4,Wilhelmshave...,, ,A1
20-JUN-1973,DC-9-15,XA-SOC,Aeroméxico,27,near Puerto Valla...,,,A1
21-JUN-1973,DC-8-53,CF-TIJ,Air Canada,0,Toronto Inte...,, ,O1
21-JUN-1973,Douglas DC-7CF,N296,"Skyways International, opf. Warnaco Inc",3,near Miami Intern...,, ,A1
22-JUN-1973,Howard 350,N10TP,International Fruit & Produce Co.,,near Iloilo,, ,A1
23-JUN-1973,DC-8-61CF,N8960T,Loftleidir,0,New York-Joh...,, ,A2
30-JUN-1973,Tupolev 134A,CCCP-65668,Aeroflot / Armenia,2+ 7,Amman-Marka ...,, ,A1
??-JUN-1973,BN-2A Islander,CF-XZS,Arctic Air,,,, ,U1
??-JUN-1973,BN-2A Islander,TR-LOD,Air Gabon,,,, ,U1
03-JUL-1973,SE-210 Caravelle VIN,VT-DPO,Indian Airlines,0,Bombay-Santa...,, ,A1
04-JUL-1973,Boeing 737-287,LV-JTO,Aerolineas Argentinas,0,Havana-José ...,, ,H2
04-JUL-1973,Ilyushin 14,CCCP-91534,Aeroflot / Far East,18,near Shakhtersk,, ,A1
04-JUL-1973,Nord 2502F Noratlas,6410,Portuguese AF,,Toto,, ,A1
04-JUL-1973,Antonov 2,LZ-...,Unknown,1,Gorna Oryakh...,, ,A1
05-JUL-1973,Hawker Siddeley HS-748,HK-1408,Avianca,0+ 3,Bucaramanga-...,, ,A1
05-JUL-1973,Douglas C-47B (DC-3),5H-AAK,East African Airways,0,Mbeya Airpor...,, ,A1
09-JUL-1973,Tupolev 124V,CCCP-45062,Aeroflot / Privolzhsk,2,near Kuybyshev Ai...,, ,A2
10-JUL-1973,Curtiss C-46F,N1312V,Fairbanks Air Service,0,Beluga Airpo...,,,A1
11-JUL-1973,Boeing 707-345C,PP-VJZ,Varig,123,near Paris-Orly A...,,,A1
14-JUL-1973,SE-210 Caravelle VIR,OY-SAN,Sterling Airways,0,Stockholm-Ar...,, ,A1
14-JUL-1973,Douglas DC-6B,OB-R-920,Faucett,,near Tambillo,, ,A1
16-JUL-1973,Douglas C-47 (DC-3),5U-AAC,Air Niger,,Tofamanir,, ,U1
17-JUL-1973,Convair CV-640,HB-IMM,SATA,0,Tromsø/Langn...,,,A1
19-JUL-1973,Lockheed EC-121K Super Constellatio,145936,US Navy,0,Atsugi-NAS (...,, ,O1
20-JUL-1973,Fokker F-27 Friendship 100,VT-DMD,Indian Airlines,0,Calcutta Air...,, ,A2
22-JUL-1973,Boeing 707-321B,N417PA,Pan Am,78,near Papeete-Faaa...,, ,A1
23-JUL-1973,Boeing 747-246B,JA8109,JAL,0,Benghazi-Ben...,,,H1
23-JUL-1973,Fairchild FH-227B,N4215,Ozark Air Lines,38,near Saint Louis-...,, ,A1
25-JUL-1973,Canadair CL-215-1A10,F-ZBBM,Securité Civile,2,Bastia,, ,A1
27-JUL-1973,Hawker Siddeley HS-748,XA-SAB,SAESA,0,Acapulco Int...,, ,A1
27-JUL-1973,Boeing 727-61,N127,FAA,0,"Yukon, OK",, ,A2
31-JUL-1973,DC-9-31,N975NE,Delta Air Lines,88,Boston-Logan...,,,A1
05-AUG-1973,Lockheed L-1049 Super Constellation,N6202C,Happy Hour Air Travel Club,0,"Tamarac, FL",,,A1
07-AUG-1973,Douglas C-47,HJ916,Indian AF,,,, ,U1
08-AUG-1973,Boeing 727-171C,N1728T,Braniff Airways,0,"near Washington, DC",, ,A2
08-AUG-1973,Yakovlev 40,CCCP-87790,Aeroflot / Northern,1,Arkhangelsk ...,, ,A1
11-AUG-1973,Fokker F-27 Friendship 500,F-BSUM,Air France,0,Strasbourg-E...,, ,A2
13-AUG-1973,SE-210 Caravelle 10R,EC-BIC,Aviaco,85+ 1,near La Coruna,,,A1
14-AUG-1973,DHC-6 Twin Otter 100,CF-WWP,Kenting Atlas Aviation,0,"near Eureka, NU",, ,A1
15-AUG-1973,BN-2A-6 Islander,N38JA,Turks & Caicos Airways,10,Dondon,, ,A1
15-AUG-1973,Breguet SP-13A Atlantic,257,Dutch Navy,0,near Wassenaar,,,A1
16-AUG-1973,Boeing 720-023B,OD-AFR,MEA,0,Tel Aviv-Lod...,, ,H2
18-AUG-1973,Antonov 24B,CCCP-46435,Aeroflot / Azerbaijan,56,near Baku,, ,A1
21-AUG-1973,SE-210 Caravelle III,YV-C-AVI,AVENSA,0,Barquisimeto...,, ,A1
22-AUG-1973,Douglas DC-3A-228F,HK-111,Avianca,16,near El Yopal,, ,A1
25-AUG-1973,Fokker F-27 Friendship 600,5-8809,Iran AF,5,near Chalus,, ,A1
25-AUG-1973,Douglas DC-6, ,Yemen Airlines,0,Kuwait Inter...,, ,H2
27-AUG-1973,Lockheed L-188A Electra,HK-777,Aerocondor de Colombia,42,near Bogotá-Eldor...,,,A1
28-AUG-1973,Lockheed C-141A Starlifter,63-8077,USAF,24,near Madrid-Torre...,, ,A1
29-AUG-1973,Tupolev 104A,OK-MDE,CSA,0,Nicosia Airp...,,,A1
30-AUG-1973,Antonov 2TD,SP-DNK,APRL,,Katowice,, ,A1
31-AUG-1973,Beechcraft 99,F-BSRZ,Avia Taxi France,0,Auvers,,,A1
04-SEP-1973,Howard 250,N669M,"Oliver B. Cannon & Sons, Inc.",3,Pecos City A...,, ,A1
05-SEP-1973,Boeing 727-121C,XV-NJC,Air Vietnam,0,near Bangkok,, ,O2
06-SEP-1973,Fairchild F-27,PI-C875,Air Manila Int.,0,Daet Airport...,,,A1
08-SEP-1973,DC-8-63CF,N802WA,World Airways,6,"near Cold Bay, AK",,,A1
10-SEP-1973,Convair CV-990-30A-5 Coronado,N7876,California Airmotive Corp.,0,Guam-Agana N...,, ,A1
10-SEP-1973,Lockheed Hercules C.1 (C-130K),XV198,RAF,5,Colerne RAF ...,, ,A1
11-SEP-1973,SE-210 Caravelle VIN,YU-AHD,JAT,41,near Titograd,,,A1
12-SEP-1973,Douglas DC-3,XW-PKD,Lane Xang Airlines,0,Kampot,, ,U1
14-SEP-1973,Lockheed 18 Learstar I,N211W,Media Aviation Inc.,0,near Santa Lucía ...,, ,A1
17-SEP-1973,Antonov 24B,BNMAU-4206,MIAT,,near Hovd Province,, ,A1
21-SEP-1973,Grumman HU-16E Albatross,2123,US Coast Guard,6,Gulf of Mexico,, ,A1
23-SEP-1973,SE-210 Caravelle III,7T-VAI,Air Algérie,0,Algiers-Dar ...,,,A1
24-SEP-1973,Lockheed L-1049H Super Constellatio,N566E,Holy Nation of Islam Inc,0,Gary Regiona...,, ,A1
25-SEP-1973,Rockwell 1121B Jet Commander,N200RC,Continental Jet Corp.,0,"Tampa, FL",, ,O1
25-SEP-1973,Learjet 25,N40LB,Lisa Jet,3,"Lincoln, NE",, ,A1
27-SEP-1973,Convair CV-600,N94230,Texas International,11,Black Fork M...,,,A1
27-SEP-1973,Douglas C-47B (DC-3),43-6022,Turkish AF,,Ankara-Etime...,, ,A1
29-SEP-1973,SE-210 Caravelle VIR,EC-BBR,Iberia,0,Madrid-Baraj...,,,O1
29-SEP-1973,Douglas C-47A (DC-3),PT-CEV,Aeronorte,5,Itaituba Air...,, ,A1
30-SEP-1973,Tupolev 104B,CCCP-42506,Aeroflot / Uzbekistan,108,near Sverdlovsk-K...,, ,A1
02-OCT-1973,Antonov 12TB,CCCP-12967,Aeroflot / Yakutsk,10,near Magadan,, ,A1
02-OCT-1973,DC-9, ,KLM,0,Amsterdam-Sc...,, ,H2
02-OCT-1973,Douglas C-47 (DC-3),T.3-25,Spanish AF,,,, ,A1
04-OCT-1973,BN-2A-7 Islander,PT-DVN,Taxi Aéreo Cesar Aguiar,8,"Itaituba, PA",, ,A1
10-OCT-1973,Boeing 727, ,Mexicana,0,Mexico City,, ,H2
10-OCT-1973,Lisunov Li-2,CCCP-71209,Aeroflot / Turkmenistan,5,Tashauz Airp...,, ,A1
11-OCT-1973,BAC One-Eleven, ,Philippine Air Lines,0,Hong Kong-Ka...,, ,H2
12-OCT-1973,de Havilland DH-125-1A,XA-COL,Avionas Banamex,8,Acapulco-Alv...,, ,A1
13-OCT-1973,Tupolev 104B,CCCP-42486,Aeroflot / Georgia,122,near Moskva-Domod...,, ,A1
15-OCT-1973,DHC-6 Twin Otter 300,9N-ABG,Royal Nepal Airlines,0,Lukla Airpor...,, ,A1
15-OCT-1973,Lockheed C-130E Hercules,62-1845,USAF,7,Sugar Loaf M...,, ,A1
15-OCT-1973,Douglas C-47 (DC-3), ,Royal Cambodian Air Force,0,Pnom Penh-Po...,, ,C1
16-OCT-1973,Boeing 707-327C,OD-AFX,TMA,0,Bombay-Santa...,, ,A2
18-OCT-1973,Boeing 727-228,F-BPJC,Air France,1,Marseille-Ma...,, ,H2
20-OCT-1973,Boeing 727-14,XA-SEN,Mexicana,0,near Mazatlán-Gen...,, ,A1
20-OCT-1973,Boeing 737-287C,LV-JNE,Aerolineas Argentinas,0,Yacuiba Airp...,, ,H2
23-OCT-1973,NAMC YS-11A-211,PP-SMJ,VASP,8,near Rio de Janei...,, ,A1
25-OCT-1973,Avia 14-32A,OK-MCV,CSA,,Brno-Turany ...,, ,O1
25-OCT-1973,Douglas DC-6A/B,N614SE,Span East Airlines,0,Biscayne Bay...,,,A1
26-OCT-1973,Curtiss C-46F,HK-1383,Aerocosta Colombia,0,"near Cartagena, C...",, ,A1
29-OCT-1973,BN-2A-6 Islander,N37JA,Sun Island Air Services,4,Mount Gimie,, ,A1
31-OCT-1973,DC-9-14, ,AVENSA,0,Caracas,, ,H2
01-NOV-1973,Grumman HU-16B Albatross,251,Chilean Navy,3,near Quilpé,, ,A1
02-NOV-1973,Handley Page HPR-7 Herald 101,HK-718,La Urraca,6,Villavicenci...,, ,A1
02-NOV-1973,Yakovlev 40, ,Aeroflot,2,Moscow,, ,H2
03-NOV-1973,DC-10-10,N60NA,National Airlines,1,"near Socorro, NM",, ,A2
03-NOV-1973,Boeing 707-321C,N458PA,Pan Am,3,Boston-Logan...,, ,A1
05-NOV-1973,SE-210 Caravelle VIR,EC-BIA,Iberia,0,Madrid-Baraj...,, ,O1
12-NOV-1973,Nord 262B-11,F-BLHT,Rousseau Aviation,0,near Craon,,,A1
16-NOV-1973,Grumman C-2A Greyhound,152787,US Navy,7,near Chania-Soúda...,, ,A1
17-NOV-1973,Douglas C-47B (DC-3),XV-NIE,Air Vietnam,27,near Quang Ngai,, ,A1
20-NOV-1973,Tupolev 124V,CCCP-45031,Aeroflot / Moscow,0,Kazan Airpor...,, ,A1
21-NOV-1973,Douglas R4D-8 (Super DC-3),17171,US Navy,0,Sólheimasandur,,,A1
23-NOV-1973,Douglas C-47,MM61832,Italian AF,4,Maghera,, ,A1
25-NOV-1973,Boeing 747-206B,PH-BUA,KLM,0,Dubai Airpor...,, ,H2
27-NOV-1973,Vickers Varsity T.1,WF411,RAF,0,Little Rissi...,, ,A1
27-NOV-1973,DC-9-32,N3323L,Delta Air Lines,0,Chattanooga ...,, ,A1
27-NOV-1973,DC-9-31,N8967E,Eastern Air Lines,0,Akron/Canton...,, ,A1
28-NOV-1973,Shorts SC.7 Skyvan 3-200,N40DA,Delaware Air Freight,0,"Huntsville, AL",,,O1
28-NOV-1973,Antonov 2R,SP-WCB,WSK Okecie,,Sadow,, ,A1
29-NOV-1973,Avia 14T,3155,Czechoslovak AF,3,near Veszprém-Sze...,, ,A1
01-DEC-1973,DC-8, ,Swissair,0,Genève-Coint...,, ,H2
03-DEC-1973,DHC-6 Twin Otter 100,8R-GCP,Guyana Airways,3,Kurupung,, ,A1
03-DEC-1973,Douglas DC-3,XW-PHV,Air Union,0,near Phnom Penh A...,, ,A1
03-DEC-1973,DHC-4A Caribou,803,Oman AF,,Tawi Atair,, ,A1
04-DEC-1973,BAC One-Eleven 521FH,LV-JNR,Austral Lineas Aéreas,0,Bahía Blanca...,,,A1
07-DEC-1973,Curtiss C-46D,CP-910,Trans Aéreos Illimani - TAI,0,Santa Ana,, ,A1
07-DEC-1973,Tupolev 104B,CCCP-42503,Aeroflot / Georgia,16,Moskva-Domod...,, ,A1
11-DEC-1973,Douglas R6D-1 (DC-6),131615,US Navy,10,Great Sitkin...,, ,A1
12-DEC-1973,Dassault Falcon 20C,LN-FOE,Fred Olsen Flyveselskap,0,near Norwich Airp...,, ,A1
13-DEC-1973,Douglas DC-7B,CP-1048,ALCON,0,Trinidad Air...,, ,A1
13-DEC-1973,Douglas C-47A (DC-3),4W-ABR,Yemen Airlines,,Taiz-Al Jana...,, ,A1
15-DEC-1973,Curtiss C-46,XW-PKK,Air Union,0,Phnom Penh A...,, ,A1
15-DEC-1973,Lockheed L-1049H Super Constellatio,N6917C,Aircraft Pool Leasing Corp.,3+ 6,near Miami Intern...,,,A1
16-DEC-1973,Tupolev 124V,CCCP-45061,Aeroflot / Lithuania,51,near Karacharovo,, ,A1
17-DEC-1973,Boeing 737-130,D-ABEY,Lufthansa,1,Kuwait Inter...,, ,H2
17-DEC-1973,Curtiss C-46A,CC-COA,T.A. Suravia,3,near Aysén,, ,A1
17-DEC-1973,DC-10-30,EC-CBN,Iberia,0,Boston-Logan...,,,A1
17-DEC-1973,Boeing 707-321B,N407PA,Pan Am,30,Roma-Fiumici...,,,C1
20-DEC-1973,Boeing 707-330B,D-ABOT,Lufthansa,0,near Delhi-Palam ...,, ,A1
21-DEC-1973,Convair CV-440-62,TAM-47,TAM,6,Talara,, ,A1
21-DEC-1973,Yakovlev 40,CCCP-87629,Aeroflot / Armenia,0,Yerevan-Ereb...,, ,A1
22-DEC-1973,Lockheed 414-08-10 Hudson IV,VH-AGX,Adastra Airways,0,Horn Island ...,, ,A1
22-DEC-1973,SE-210 Caravelle VIN,OO-SRD,"Sobelair, opf. RAM",106,near Tangier-Bouk...,,,A1
23-DEC-1973,Tupolev 124V,CCCP-45044,Aeroflot / Moscow,17,near Vinniki,, ,A1
23-DEC-1973,SE-210 Caravelle VIR,PP-PDV,Cruzeiro do Sul,0,Manaus/Ponta...,, ,A1
27-DEC-1973,Douglas C-54B (DC-4),HK-1027,Avianca,0,Cartagena Ai...,,,O1
27-DEC-1973,Douglas DC-3A,N19428,"Florida National Airways, opf. Shawnee Airlines",0,near West Palm Be...,, ,A1
28-DEC-1973,Douglas C-49E (DC-3DST-144),ZS-DAK,Executive Funds,1,near Durban-Louis...,,,A1
29-DEC-1973,Nord 262A-24,F-BNTT,Rousseau Aviation,,Dole,,,A1
29-DEC-1973,Douglas C-53D-DO (DC-3),EM-3,"China Airlines, opf. Air America",0,Dalat/Cam-Ly,, ,A1
??-???-1973,Douglas C-47A (DC-3),YV-C-AFO,LAV,,,, ,A1
??-???-1973,Douglas C-47B (DC-3),N481F,Ray Geophysical,0,near Tombouctou,,,A1
01-JAN-1974,Fokker F-28 Fellowship 1000,I-TIDE,Itavia,38,near Torino Airpo...,,,A1
02-JAN-1974,Douglas DC-6B,OH-KDC,private,0,Antwerpen-De...,,,O1
03-JAN-1974,DC-9-32, ,Air Jamaica,0,Kingston,, ,H2
04-JAN-1974,Sabreliner 40,N34W,Midwest Oil,2,"Midland, TX",, ,A1
05-JAN-1974,Lockheed 18 Lodestar,HK-1146,Aeropesca Colombia,0,Bogotá-Eldor...,, ,A1
06-JAN-1974,Beechcraft 99A,N125AE,Air East,12,Johnstown-Ca...,, ,A1
06-JAN-1974,Antonov 24B,CCCP-46357,Aeroflot / Ukraine,24,Mukachevo,, ,A1
06-JAN-1974,Curtiss C-46F,CP-990,Servicios Aéreos Bolivianos - SAB,4,Unduavi,, ,A1
08-JAN-1974,Douglas VC-47B (DC-3),6162,Portuguese AF,0,Vila Cabral ...,,,A1
09-JAN-1974,Hawker Siddeley HS-748,FAC-1103,SATENA,31,near Florencia,, ,A1
10-JAN-1974,Douglas DC-4,TAM-52,TAM,24,between Sant...,, ,A1
11-JAN-1974,Lockheed 18 Learstar,N711FN,Florida Airways International Inc.,,"near Placida, FL",, ,A1
14-JAN-1974,Lockheed 18 Lodestar,N2375,Air Caribbean,3,near Pompano Beac...,, ,A1
15-JAN-1974,North-American-Rockwell Sabreliner ,N5565,Kerr-McGee Corp,2,Oklahoma Cit...,, ,A1
16-JAN-1974,Boeing 707-131B,N757TW,TWA,0,Los Angeles ...,, ,A1
17-JAN-1974,Douglas DC-3A-191 (C-48C-DO),HK-1216,Cessnyca,12,near Chigorodó,, ,A1
18-JAN-1974,Dassault Falcon 20C,N7842M,Cauble Enterprises,0,Fort Worth-M...,, ,A1
18-JAN-1974,Douglas C-47B (DC-3),960,Chilean AF,0,near Chaitén,, ,A1
19-JAN-1974,Douglas C-47A (DC-3),TAM-30,TAM,0,Laja Airport,, ,A1
21-JAN-1974,Douglas C-47A (DC-3),PK-GDC,Burmah Oil Comp.,,Broome Airpo...,, ,A1
21-JAN-1974,Vickers 745D Viscount,HK-1319,Aeropesca Colombia,0,Havana-Ranch...,, ,H2
24-JAN-1974,Douglas C-47A (DC-3),5V-MAG,Togo AF,4,near Sarakawa,,,A1
25-JAN-1974,Antonov 24B,CCCP-46277,Aeroflot / Privolzhsk,4,near Rostov,, ,A1
25-JAN-1974,SE-210 Caravelle III,OY-KRA,SAS,0,Stockholm-Ar...,,,O1
26-JAN-1974,Fokker F-28 Fellowship 1000,TC-JAO,THY,66,Izmir-Cumaov...,,,A1
28-JAN-1974,DHC-6 Twin Otter 300,CF-DIJ,Bradley Air Services,0,Carp Airport...,, ,O1
28-JAN-1974,Douglas C-47B (DC-3),CF-TVK,Bradley Air Services,0,Carp Airport...,, ,O1
30-JAN-1974,Boeing 707-321B,N454PA,Pan Am,97,near Pago Pago In...,,,A1
01-FEB-1974,BAC One-Eleven 520FN,PP-SDQ,Transbrasil,0,São Paulo-Co...,,,A1
06-FEB-1974,Douglas DC-6A,CP-947,ALCON,0,San Juan,,,A1
09-FEB-1974,T-39A Sabreliner,60-3506,USAF,7,near Colorado-Spr...,, ,A1
09-FEB-1974,Boeing NKC-135A,55-3120,USAF,0,near Colorado-Spr...,,,A2
15-FEB-1974,Convair CV-440-38,TI-1086,APSA,0,near Managua-Las ...,, ,A1
20-FEB-1974,Douglas C-54A (DC-4),XV-NUM,Air Vietnam,3,Hue Airport ...,, ,H1
22-FEB-1974,DC-9, ,Delta Air Lines,2+ 1,Baltimore/Wa...,, ,H2
23-FEB-1974,Curtiss C-46A,CP-1052,SAVCO,7,San Francisc...,, ,A1
23-FEB-1974,Douglas TC-47B-20-DK (DC-3),HK-1333,Aerotal Colombia,0,near Marmato,, ,A2
27-FEB-1974,North-American-Rockwell Sabreliner ,CF-BRL,Brethour Realty Services,9,Newton Fiord...,, ,A1
28-FEB-1974,Lockheed C-130E Hercules,5-122,Iran AF,10,near Tehran-Mehra...,, ,A1
??-FEB-1974,Nord 2501D Noratlas,HC-AXG,ATESA,,Montalvo,, ,U1
03-MAR-1974,Douglas DC-7CF,EI-AWG,Aer Turas,0,London-Luton...,,,A1
03-MAR-1974,DC-10-10,TC-JAV,THY,346,Bois d'Ermen...,,,A1
03-MAR-1974,Vickers VC-10-1151,G-ASGO,BOAC,0,Amsterdam-Sc...,,,H1
03-MAR-1974,Lockheed 18 Learstar,CP-1024,private,0,Normandia,, ,A1
03-MAR-1974,Lockheed 18 Learstar I,N32L,Tiffany Realty,1,"Lake Placid, FL",, ,A1
05-MAR-1974,NAMC YS-11A-202,N208PA,PSA,0,near Borrego Spri...,,,A1
05-MAR-1974,Boeing KC-135A Stratotanker,57-1500,USAF,2,near Wichita-McCo...,, ,A1
05-MAR-1974,Boeing KC-135 Stratotanker, ,USAF,1,"near Fort Nelson, BC",, ,A2
05-MAR-1974,Grumman G-73 Mallard,CF-HPA,North Coast Air Services,3,near Prince Ruper...,, ,A1
07-MAR-1974,Douglas DC-3,959,Chilean AF,,unknown,, ,U1
07-MAR-1974,Douglas DC-4-1009,9Q-CBH,Air Zaire,0,Gemena Airpo...,,,A1
08-MAR-1974,Antonov 24,XW-TCA ?,Pathet Lao Airlines,18,near Hanoi,, ,A1
12-MAR-1974,Boeing 747, ,JAL,0,Naha,, ,H2
13-MAR-1974,Convair CV-440,N4819C,Sierra Pacific Airlines,36,near Bishop Airpo...,, ,A1
15-MAR-1974,SE-210 Caravelle 10B3,OY-STK,Sterling Airways,15,Tehran-Mehra...,,,A1
20-MAR-1974,Fokker F-27 Friendship, ,East African Airways,0,Entebbe,, ,H2
22-MAR-1974,Lisunov Li-2,CCCP-73960,Aeroflot / Uralsk,3,near Kirov Airpor...,, ,A1
22-MAR-1974,SE-210 Caravelle III,F-BSRY,Air Inter,0,Bastia-Poret...,,,O1
23-MAR-1974,DC-8-63CF,N6164A,Airlift Int.,0+ 1,Fairfield-Tr...,,,O1
23-MAR-1974,Lockheed 18 Lodestar,N850M,CIM Associates,0,Asunción Int...,, ,A1
30-MAR-1974,Boeing 727, ,National Airlines,0,Sarasota-Bra...,, ,H2
31-MAR-1974,Beechcraft 99,N848NS,Air South,0,St. Simons I...,, ,A1
03-APR-1974,Dornier Do 28D-1 Skyservant,N3799,Munz Northern Airlines,0,"Elim, AK",, ,A1
04-APR-1974,Douglas DC-4,A2-ZER,Wenela,78,near Francistown,, ,A1
06-APR-1974,Avia 14P,CCCP-52053,Aeroflot / Yakutsk,0,Ust-Kuiga Ai...,, ,A1
09-APR-1974,Yakovlev 40,CCCP-87369,Aeroflot / Privolzhsk,,Kazan Airpor...,, ,A1
18-APR-1974,BAC One-Eleven 518FG,G-AXMJ,Court Line Aviation,0,London-Luton...,, ,A2
19-APR-1974,Lockheed L-1011 TriStar 1,N31007,TWA,0,Boston-Logan...,, ,O1
20-APR-1974,Lockheed C-130E Hercules,62-1841,USAF,6,Guam-Agana N...,, ,A1
20-APR-1974,Douglas C-47A (DC-3),XW-TFL,Air Union,0+ 6,Svay Rieng A...,, ,A1
22-APR-1974,Boeing 707-321B,N446PA,Pan Am,107,near Denpasar,, ,A1
